order_id|user_id|order_number|order_dow|order_hour_of_day
3144573|57523|33|2|11
3051863|57523|34|2|11
1399438|57523|35|2|9
676170|57523|36|2|12
915335|57523|37|1|13
86754|57523|38|5|8
2426905|57594|1|3|16
1534298|57594|2|4|18
826467|57594|3|2|18
2802397|57594|4|4|18
765691|57594|5|2|15
1761337|57594|6|0|14
1428474|57594|7|3|19
2991069|57697|1|3|8
1951386|57697|2|0|12
3283304|57697|3|0|13
2365417|57697|4|4|17
3312158|57697|5|0|16
43612|57697|6|4|19
3252052|57697|7|6|18
968631|57697|8|6|15
1824986|57697|9|0|10
1247690|57697|10|5|19
168707|57697|11|0|13
31159|57697|12|4|10
1532982|57697|13|1|14
609833|57697|14|2|19
2475999|57697|15|1|19
366694|57697|16|6|13
1376672|57697|17|3|20
51758|57697|18|1|18
3324856|57697|19|2|17
3060527|57697|20|2|18
831440|57697|21|0|13
2076595|57697|22|1|17
805813|57697|23|2|14
527721|57697|24|0|14
399436|57697|25|4|20
124684|57697|26|1|15
515722|57697|27|6|12
1414106|57697|28|0|12
1924711|57697|29|6|15
2351164|57697|30|4|19
1412649|57697|31|2|16
1700951|57697|32|6|18
957338|57697|33|5|9
86740|57697|34|0|10
1950360|57697|35|5|8
368587|57697|36|3|16
1929929|57697|37|6|10
609790|57697|38|2|15
79655|57697|39|2|17
672562|57697|40|6|10
2638244|57726|1|3|12
960924|57726|2|3|19
164251|57726|3|5|15
3276850|57726|4|3|20
2661665|57726|5|1|10
3093087|57726|6|6|21
2444833|57844|1|1|15
366971|57844|2|0|15
1343192|57844|3|1|15
581687|57844|4|6|9
2657583|57844|5|0|10
483012|57844|6|4|13
1769071|57844|7|5|7
1439131|57844|8|1|8
1125939|57844|9|5|13
1824211|57844|10|6|15
2543106|57844|11|1|9
3322208|57844|12|6|9
2544688|57844|13|0|11
1073466|57844|14|1|13
2847410|57844|15|2|17
2515875|57844|16|5|20
41188|57844|17|6|9
3163634|57844|18|4|11
2209174|57844|19|6|10
2927229|57844|20|3|10
2845946|57844|21|4|15
2611342|57844|22|4|17
2580056|57844|23|3|8
148105|58272|1|0|9
2777842|58272|2|6|8
1145423|58272|3|6|16
739053|58272|4|5|17
109479|58272|5|0|16
47760|58272|6|6|22
3090502|58272|7|0|14
3419644|58272|8|4|20
2216891|58272|9|6|11
2473799|58381|1|2|11
1929050|58381|2|5|19
2819014|58381|3|1|14
1230680|58381|4|6|21
2822925|58381|5|2|15
178191|58381|6|5|16
2979848|58381|7|0|10
1019101|58381|8|6|11
1566635|58381|9|4|12
1490119|58381|10|2|23
2116420|58381|11|3|14
448665|58381|12|4|22
802746|58381|13|5|11
2825489|58381|14|6|14
122765|58381|15|1|13
3122047|58381|16|2|10
2801543|58381|17|0|7
961997|58381|18|0|8
1250517|58381|19|1|9
474734|58381|20|3|20
858243|58381|21|0|18
2326290|58381|22|2|13
1210360|58381|23|2|9
429637|58381|24|4|15
1839875|58381|25|2|8
1895748|58381|26|2|19
2862070|58381|27|6|8
623265|58381|28|2|10
1828488|58381|29|2|13
2170813|58381|30|5|17
349968|58381|31|6|22
1009413|58381|32|5|14
1643038|58381|33|1|16
1379782|58381|34|0|11
2390290|58382|1|4|14
1152562|58382|2|6|8
3209415|58382|3|0|15
319775|58382|4|1|12
1946431|58382|5|1|13
2694103|58382|6|0|13
264160|58382|7|1|14
2072224|58382|8|0|10
2273218|58382|9|4|10
326222|58382|10|1|10
2977324|58382|11|0|12
3022558|58382|12|0|13
142947|58382|13|4|14
2250933|58382|14|0|14
2244143|58386|1|5|21
2223523|58386|2|1|11
3250671|58386|3|1|16
810102|58386|4|6|19
3139296|58386|5|4|15
935362|58386|6|4|9
2651207|58386|7|1|11
425244|58386|8|5|15
1610727|58386|9|3|8
387615|58386|10|4|13
849520|58386|11|1|13
2900310|58386|12|1|13
2932006|58386|13|1|7
2651096|58386|14|1|9
1371093|58386|15|5|20
1916147|58386|16|4|11
3131464|58386|17|2|11
3067102|58386|18|0|10
2462914|58386|19|5|13
920535|58386|20|0|18
2206767|58386|21|5|12
547032|58386|22|1|13
1201795|58386|23|0|19
51540|58386|24|3|8
3185750|58386|25|6|16
688956|58386|26|0|7
51722|58386|27|6|16
2095621|58386|28|0|7
85913|58386|29|0|9
2294428|58386|30|6|7
1840193|58386|31|0|11
3001509|58386|32|4|13
670009|58386|33|6|14
1365757|58386|34|6|9
522336|58386|35|2|14
801400|58386|36|6|9
2321533|58386|37|4|9
2314917|58386|38|5|13
516887|58388|1|6|17
1127449|58388|2|0|13
864601|58388|3|3|20
3392606|58388|4|6|18
1700989|58388|5|5|23
584957|58388|6|0|11
3407443|58388|7|5|17
922050|58388|8|1|15
822376|58388|9|0|14
3000060|58388|10|1|13
2415628|58388|11|5|11
2691611|58388|12|2|10
506524|58388|13|2|16
2819152|58388|14|0|14
2931707|58388|15|6|12
854421|58388|16|6|15
1911047|58388|17|3|16
2472599|58465|1|6|17
757892|58465|2|0|13
1526683|58465|3|0|15
2129430|58465|4|6|15
829541|58465|5|6|18
28730|58465|6|3|19
1530222|58465|7|6|19
571977|58465|8|3|17
238378|58465|9|3|11
2330938|58465|10|6|20
305993|58465|11|6|12
1552848|58465|12|3|0
500867|58465|13|0|16
534990|58465|14|1|14
3415042|58465|15|3|18
2145869|58465|16|1|17
1003600|58465|17|1|13
1058746|58465|18|5|12
904309|58465|19|1|10
2146176|58465|20|5|16
1199762|58465|21|4|13
164097|58695|1|6|6
220193|58695|2|2|16
2206520|58695|3|5|16
1866938|58695|4|6|13
1274451|58695|5|5|15
389561|58695|6|1|14
2813224|58695|7|4|14
699687|58695|8|4|9
443700|58696|1|0|21
1872511|58696|2|6|19
1633150|58696|3|5|16
1990408|58696|4|0|0
1275683|58696|5|0|8
1946775|58696|6|6|16
1456249|58696|7|0|11
1136071|58696|8|2|21
2330022|58696|9|0|20
1819408|58696|10|0|10
655168|58696|11|1|23
3377731|58696|12|4|17
192101|58696|13|5|11
2798875|58696|14|6|17
2183242|58696|15|4|22
540381|58905|1|2|12
744920|58905|2|4|12
1833264|58905|3|5|15
465901|58905|4|6|12
3060317|58905|5|6|8
3190466|58905|6|1|13
1864894|58905|7|3|7
1718572|58916|1|0|9
1487338|58916|2|0|11
2389067|58916|3|0|8
2100190|58916|4|6|13
315836|58916|5|1|9
2987189|58916|6|6|7
301823|58916|7|0|13
1314439|58916|8|3|12
2651220|58916|9|6|10
2698956|58916|10|6|12
692902|58916|11|1|16
1271323|58916|12|0|8
1154316|58916|13|6|8
1733209|58916|14|0|8
1614257|59269|1|1|16
1593531|59269|2|5|10
2923348|59269|3|0|11
1172864|59269|4|2|12
2951198|59269|5|1|9
1131400|59269|6|5|9
1360591|59269|7|5|14
1493828|59269|8|3|22
2397563|59269|9|4|12
2592709|59269|10|3|9
1305355|59269|11|1|13
2884001|59269|12|2|17
2570725|59269|13|1|12
724407|59269|14|2|11
3193681|59269|15|5|9
1282786|59269|16|2|12
1159533|59269|17|5|15
62363|59269|18|3|6
3275452|59269|19|1|10
1724135|59269|20|1|10
1370337|59269|21|0|19
1416341|59269|22|3|19
1666196|59269|23|2|10
2366322|59269|24|5|11
2432477|59269|25|5|16
191164|59269|26|2|19
2938863|59269|27|1|15
2209856|59269|28|3|12
2369308|59269|29|2|12
1437938|59269|30|4|16
2157687|59269|31|2|10
1065329|59269|32|4|18
297107|59269|33|4|18
2462325|59274|1|3|16
1017441|59274|2|0|15
447181|59274|3|6|19
85133|59274|4|6|18
437788|59274|5|4|14
232573|59274|6|1|22
2961060|59274|7|0|15
129111|59274|8|5|17
805204|59274|9|1|21
1894920|59274|10|1|15
1202496|59274|11|1|14
2135480|59274|12|0|10
59129|59274|13|2|14
1175869|59274|14|0|16
2158941|59274|15|1|20
73739|59274|16|1|23
1921348|59274|17|2|23
2760553|59539|1|3|15
1297565|59539|2|6|17
1977273|59539|3|4|14
575272|59539|4|2|12
3289542|59539|5|2|13
1176829|59539|6|0|12
2341620|59539|7|0|10
2806269|59539|8|0|12
1832520|59539|9|0|8
940738|59539|10|0|12
262831|59539|11|6|16
1533598|59539|12|0|10
589136|59539|13|0|10
1253717|59539|14|0|14
2308975|59539|15|3|12
776642|59539|16|1|15
624386|59539|17|0|13
1596563|59539|18|0|10
896433|59539|19|1|10
1456382|59539|20|0|12
2520580|59539|21|4|11
2392006|59539|22|0|10
3066765|59539|23|0|13
3067891|59539|24|0|10
1605523|59539|25|0|12
1152853|59539|26|0|12
2345916|59539|27|0|11
2450640|59539|28|0|10
1966331|59539|29|0|15
1467184|60113|1|0|12
3391630|60113|2|6|9
375662|60113|3|6|16
1628013|60113|4|2|17
846914|60113|5|1|20
1045625|60262|1|1|14
2072450|60262|2|0|12
985088|60262|3|0|15
3148336|60262|4|1|15
2461976|60262|5|0|14
1487645|60262|6|1|12
2248220|60262|7|2|12
2800360|60262|8|6|15
1161380|60262|9|2|13
832167|60262|10|2|14
1053367|60262|11|1|14
1810893|60262|12|0|15
2959774|60262|13|2|14
1078726|60262|14|0|13
583565|60262|15|1|13
1363401|60262|16|3|14
738205|60262|17|1|13
1712755|60262|18|5|12
2318112|60262|19|4|12
2903002|60262|20|1|12
3002996|60336|1|5|14
2406011|60336|2|6|12
768101|60336|3|1|14
2987980|60336|4|6|14
2267947|60336|5|1|13
621367|60336|6|2|14
1799312|60336|7|4|14
573998|60336|8|5|9
466613|60336|9|1|13
1292832|60336|10|3|11
3206586|60336|11|1|10
1927791|60336|12|0|6
315190|60336|13|2|15
844470|60336|14|3|12
1025823|60336|15|4|14
2723507|60336|16|5|18
2862878|60336|17|0|12
1374924|60336|18|2|11
2061108|60336|19|3|14
893851|60336|20|6|13
1757174|60336|21|2|10
74342|60336|22|4|17
2187757|60336|23|6|11
1826284|60336|24|2|14
486799|60336|25|3|14
455573|60336|26|5|14
3011284|60336|27|0|10
2126926|60336|28|1|14
2935899|60336|29|2|9
194513|60336|30|3|11
3268439|60336|31|5|14
1381999|60336|32|0|12
1795989|60336|33|4|13
481031|60336|34|5|12
2528057|60336|35|0|12
2031670|60336|36|1|8
503390|60336|37|3|12
971902|60336|38|5|6
860622|60336|39|6|12
247069|60336|40|1|7
2202919|60336|41|3|12
108009|60336|42|0|20
3115188|60336|43|5|10
2500908|60336|44|6|12
1040392|60336|45|3|10
481146|60336|46|6|7
2766122|60336|47|6|6
2502481|60336|48|6|14
2828246|60336|49|1|12
1946667|60336|50|1|16
536814|60336|51|3|19
3255925|60336|52|5|19
1008415|60336|53|0|9
1516264|60336|54|1|14
861453|60336|55|2|11
59183|60336|56|4|14
2738045|60336|57|0|12
280129|60336|58|3|13
2654534|60336|59|5|15
2661478|60336|60|0|10
511013|60336|61|4|14
2984417|60336|62|5|18
120502|60336|63|3|13
192414|60336|64|6|7
3282495|60336|65|0|12
1152800|60336|66|3|16
1358905|60336|67|6|12
1581185|60336|68|0|13
1186298|60336|69|4|10
320874|60336|70|5|11
1528348|60336|71|0|11
2469314|60336|72|1|13
3225133|60336|73|3|14
1386314|60336|74|4|14
2903229|60336|75|6|12
801468|60336|76|3|16
1104431|60336|77|4|15
1294932|60336|78|5|11
1468463|60536|1|2|19
3297034|60536|2|5|7
1085764|60536|3|3|11
47022|60536|4|4|10
3005923|60536|5|2|10
2458538|60536|6|2|11
2291369|60536|7|4|23
2215296|60536|8|4|8
643085|60536|9|6|19
2695489|60536|10|2|11
206819|60536|11|5|18
1154912|60536|12|6|16
2452734|60536|13|3|10
3163479|60536|14|6|18
677875|60536|15|2|18
312644|60536|16|0|18
565625|60536|17|2|11
2784510|60536|18|2|22
563125|60536|19|1|18
1058096|60536|20|2|8
3120014|60536|21|1|19
2566565|60536|22|6|11
2078892|60536|23|0|11
1829616|60563|1|0|10
2804479|60563|2|0|13
470073|60563|3|2|15
1934845|60563|4|6|14
3031223|60563|5|4|11
2820191|60563|6|6|16
1572688|60563|7|5|9
1740539|60563|8|3|20
458221|60563|9|0|10
2564975|60563|10|0|16
1276346|60563|11|6|20
857286|60563|12|5|17
1386365|60563|13|6|16
1402666|60563|14|4|10
2711791|60563|15|1|9
1461528|60563|16|6|20
1379050|60563|17|4|0
147295|60563|18|4|18
2996894|60563|19|1|23
3016613|60563|20|1|11
2938152|60563|21|5|12
577214|60563|22|1|13
308977|60563|23|6|22
1244836|60563|24|0|17
2748737|60563|25|4|6
2811914|60563|26|6|13
278992|60563|27|3|20
535967|60563|28|4|17
1348999|60563|29|2|10
195415|60563|30|4|20
952871|60563|31|5|8
1365670|60563|32|6|13
682366|60563|33|5|19
2280916|60563|34|6|22
1180690|60563|35|4|21
2058092|60563|36|1|21
620437|60563|37|6|22
458019|60563|38|3|19
1789560|60563|39|0|10
168740|60563|40|3|6
981794|60563|41|2|21
2598221|60563|42|4|19
1756178|60563|43|5|11
419880|60563|44|0|11
1839153|60563|45|2|19
3251894|60563|46|6|18
2211813|60563|47|6|13
49071|60563|48|3|12
2722694|60563|49|1|11
3036706|60563|50|3|14
2504392|60563|51|4|14
256381|60563|52|5|18
1014837|60563|53|4|1
641430|60563|54|0|19
1753628|60563|55|6|13
3277235|60563|56|2|22
1475262|60563|57|6|15
91833|60563|58|3|19
876120|60563|59|0|17
1803505|60563|60|0|19
2747973|60563|61|1|15
703121|60563|62|4|17
2287997|60563|63|6|16
114637|60563|64|4|20
3162538|60563|65|0|12
990414|60563|66|0|13
698532|60563|67|5|18
1560329|60563|68|3|6
3056743|60659|1|4|19
879288|60659|2|2|17
3073748|60659|3|0|15
1173205|60659|4|3|17
2879629|60659|5|6|19
2818253|60659|6|6|16
2863284|60809|1|1|9
2582235|60809|2|1|12
1955145|60809|3|1|11
3272784|60809|4|1|14
290658|60809|5|2|18
2762471|60809|6|1|10
579216|61153|1|0|15
2518127|61153|2|3|17
2086297|61153|3|5|17
3172804|61153|4|6|13
819012|61153|5|6|12
1952103|61153|6|1|19
1901014|61153|7|6|10
1969835|61153|8|5|11
2154626|61153|9|1|12
261125|61153|10|2|12
43263|61153|11|1|10
2806769|61640|1|6|10
1617449|61640|2|4|12
1809000|61640|3|5|19
655098|61640|4|2|17
2479037|61640|5|5|17
3476|61640|6|3|17
1529322|61640|7|5|15
2829682|61640|8|5|19
808900|61640|9|3|17
865498|61640|10|6|15
2473316|61640|11|3|17
308189|61640|12|4|23
1664949|61640|13|4|18
1693667|61640|14|4|10
3406865|61640|15|1|15
1995652|61640|16|5|13
3338954|61640|17|1|11
2672600|62032|1|4|18
1754001|62032|2|3|17
3337178|62032|3|0|17
2741511|62032|4|0|15
3061208|62032|5|3|16
3265849|62032|6|1|17
1700976|62032|7|3|18
3407692|62032|8|5|23
2159877|62032|9|6|15
3154081|62032|10|5|22
1676017|62032|11|5|9
1437214|62032|12|0|16
889393|62032|13|4|12
2120113|62032|14|0|16
790622|62032|15|0|16
468747|62245|1|5|18
2765681|62245|2|5|8
1358861|62245|3|1|17
2498536|62245|4|2|6
459942|62245|5|4|16
213444|62245|6|0|13
3400056|62245|7|1|13
2734627|62245|8|3|7
2578645|62245|9|1|13
700922|62245|10|3|13
2079623|62245|11|2|18
720643|62245|12|3|13
264964|62245|13|3|15
249477|62245|14|1|22
318438|62245|15|1|13
386195|62245|16|5|17
321040|62245|17|6|15
3381073|62245|18|6|13
1790498|62245|19|1|15
2167211|62245|20|0|16
2113098|62245|21|5|14
1543907|62245|22|4|8
1255353|62245|23|1|14
2818140|62245|24|1|17
703836|62245|25|5|13
3247529|62245|26|2|7
2146194|62245|27|6|7
219200|62245|28|6|12
2683720|62245|29|3|15
2527242|62245|30|4|17
1204539|62245|31|0|11
3136454|62245|32|5|5
1672673|62245|33|3|10
1920657|62407|1|1|9
954011|62407|2|3|20
3104521|62407|3|1|10
1838447|62407|4|3|13
2470430|62407|5|3|13
2103167|62407|6|1|8
3024934|62416|1|0|8
2562435|62416|2|0|8
1185804|62416|3|4|13
120364|62416|4|2|17
1049952|62416|5|2|14
2000448|62416|6|3|17
2612267|62416|7|3|16
18337|62416|8|3|18
1426458|62416|9|3|15
425934|62416|10|6|10
1501464|62416|11|6|7
680372|62416|12|4|18
3163871|62416|13|5|7
1368114|62416|14|4|17
2888366|62416|15|2|13
601846|62416|16|0|17
2575385|62416|17|0|8
1186132|62416|18|4|18
1999423|62416|19|4|17
1214548|62416|20|2|16
2383717|62416|21|5|18
2345671|62500|1|0|17
2888346|62500|2|0|16
2290806|62500|3|0|17
351594|62500|4|0|16
3346440|62500|5|0|14
1020381|62500|6|1|12
1701830|62725|1|3|17
1399829|62725|2|1|17
2674468|62725|3|1|22
1438931|62725|4|3|19
3198281|62725|5|4|15
1221552|62725|6|4|14
2694041|62725|7|5|12
3217147|62725|8|4|15
1579804|62725|9|6|16
11240|62725|10|4|16
1926386|62725|11|6|18
1728552|62725|12|1|18
2106474|62725|13|1|15
2293028|62725|14|6|16
861360|62725|15|5|16
78364|62725|16|2|15
3330339|62725|17|5|11
794129|62725|18|4|16
2227145|62725|19|6|15
272346|62725|20|4|15
3242735|62841|1|0|12
2741432|62841|2|6|16
1910600|62841|3|6|19
1862912|62841|4|4|15
2322137|62841|5|1|18
2559743|62841|6|4|18
698985|62841|7|3|8
3265011|62841|8|3|19
2136820|62841|9|1|13
3347822|62841|10|0|19
793894|62841|11|5|15
1577918|62841|12|0|14
422019|62841|13|5|19
140244|62841|14|3|18
1046097|62841|15|0|16
2619943|62841|16|0|13
1556464|62878|1|1|11
2504088|62878|2|2|15
3124504|62878|3|5|14
3023674|62878|4|2|20
1100999|62878|5|5|11
2731767|62878|6|6|16
1592764|62878|7|1|18
772181|62878|8|1|13
307540|62878|9|3|23
2100295|62878|10|6|15
3199063|62878|11|5|11
830965|62878|12|6|13
1220837|62878|13|1|12
607397|62878|14|2|5
1240061|62878|15|1|13
1176140|62878|16|4|12
3375187|62878|17|4|9
1447591|62878|18|3|18
576362|62878|19|1|10
1834110|62878|20|5|8
494091|62878|21|4|22
645799|62878|22|1|8
2355022|63051|1|2|12
1728890|63051|2|4|11
1153346|63051|3|1|9
866901|63051|4|0|22
2732423|63051|5|1|23
810262|63051|6|6|17
3178283|63051|7|2|0
1423981|63051|8|0|16
2759426|63051|9|4|15
2133841|63051|10|0|15
2569523|63051|11|1|12
274760|63051|12|0|23
3194099|63051|13|0|15
1889334|63051|14|6|16
2848074|63051|15|0|16
1270497|63098|1|3|16
304992|63098|2|2|11
3051237|63098|3|2|10
2323632|63098|4|6|10
1805250|63098|5|0|13
1402287|63098|6|1|12
2672959|63098|7|4|10
3027299|63098|8|5|11
3287901|63098|9|0|12
2023041|63149|1|2|11
2836377|63149|2|1|11
2208936|63149|3|4|7
3164431|63149|4|2|10
2308037|63149|5|3|14
2573712|63149|6|2|9
525336|63149|7|3|14
1644664|63149|8|5|12
1211974|63149|9|1|7
440986|63149|10|3|7
2494455|63149|11|1|7
308122|63149|12|2|23
1102584|63149|13|1|1
3144953|63149|14|2|23
3082877|63149|15|2|9
1037767|63149|16|0|22
1200235|63149|17|3|14
262312|63149|18|1|7
2060477|63149|19|3|9
768398|63149|20|1|8
184213|63149|21|2|7
2848341|63149|22|3|8
343253|63149|23|1|7
1508243|63149|24|3|9
3208004|63149|25|1|8
2388058|63149|26|2|17
3398423|63149|27|1|7
2913015|63149|28|3|9
3054598|63149|29|4|11
3234122|63149|30|1|6
509079|63149|31|3|5
592478|63149|32|1|6
1076491|63149|33|3|10
279682|63149|34|2|9
3323729|63149|35|0|20
1784094|63149|36|3|11
1424301|63149|37|1|11
3055556|63149|38|3|9
3246418|63149|39|1|8
3189184|63149|40|3|12
1687767|63149|41|1|10
3264277|63149|42|3|16
2722502|63149|43|1|22
1913402|63149|44|3|12
3154960|63149|45|1|10
3401617|63149|46|1|10
2756589|63149|47|2|11
418940|63149|48|1|10
1286368|63149|49|1|10
2065049|63149|50|2|9
2222946|63149|51|1|10
74796|63149|52|3|9
3159722|63149|53|1|10
2203761|63149|54|1|10
3174320|63149|55|4|10
2247173|63149|56|1|10
1042559|63149|57|3|10
2496232|63149|58|2|12
2688355|63149|59|1|8
2757578|63149|60|3|10
1217777|63149|61|2|11
3156324|63149|62|2|10
2765796|63149|63|0|22
2589718|63149|64|3|8
1767250|63149|65|2|10
1818612|63149|66|2|10
1219474|63149|67|2|9
2864629|63149|68|2|10
3372390|63149|69|2|10
2394863|63149|70|1|12
1447637|63149|71|2|11
672338|63149|72|2|11
264414|63149|73|1|10
3293254|63149|74|3|10
3367301|63182|1|0|13
2199090|63182|2|3|12
992165|63182|3|5|12
474495|63182|4|2|17
130383|63182|5|0|15
1591634|63182|6|0|16
2961079|63643|1|5|11
1279340|63643|2|6|16
2518942|63643|3|6|21
2427776|63643|4|5|21
2117604|63643|5|0|18
647904|63643|6|0|10
3154686|63643|7|5|21
313235|63643|8|6|19
2145868|63643|9|6|15
1155508|63643|10|6|18
906795|63643|11|6|19
2711002|63832|1|2|16
864980|63832|2|5|16
2716121|63832|3|3|12
1721945|63832|4|3|13
2012399|63832|5|1|12
3410106|63832|6|1|12
1267779|63847|1|2|10
1874598|63847|2|1|16
2791429|63847|3|6|7
102582|63847|4|2|18
730386|63847|5|4|11
2459388|63847|6|2|8
2757259|63847|7|5|15
3402267|64092|1|1|14
2100853|64092|2|1|15
747466|64092|3|1|15
481606|64092|4|1|11
1914721|64092|5|1|9
618020|64092|6|1|16
2404153|64092|7|1|9
1051588|64092|8|1|10
1471017|64092|9|1|9
2680868|64092|10|2|14
607392|64092|11|1|11
2721825|64092|12|1|11
332924|64092|13|2|11
2173175|64092|14|1|10
2655942|64092|15|2|9
3146101|64092|16|1|9
547060|64092|17|1|10
2516687|64092|18|1|13
921638|64092|19|1|11
2758289|64092|20|1|11
2403969|64092|21|2|10
3265649|64092|22|2|10
1848931|64092|23|1|12
2986305|64092|24|2|14
3017335|64092|25|2|11
554617|64092|26|1|13
994392|64092|27|1|13
289738|64092|28|2|11
3368327|64092|29|1|10
1011123|64092|30|1|8
2493651|64092|31|1|11
1767179|64092|32|1|17
3186622|64092|33|1|9
1077303|64256|1|3|13
2874010|64256|2|5|14
2468695|64256|3|3|14
929350|64256|4|5|16
1953582|64256|5|6|12
279292|64256|6|4|18
2445385|64256|7|1|14
1361546|64256|8|2|8
1033978|64256|9|0|12
950148|64256|10|5|10
2366882|64557|1|1|13
949985|64557|2|1|16
3090053|64557|3|3|14
3302615|64557|4|1|11
196407|64557|5|2|13
2984286|64557|6|4|15
1640362|64557|7|6|13
1846480|64557|8|3|10
736854|64613|1|2|14
2001301|64613|2|3|17
3365384|64613|3|2|17
2749556|64613|4|2|17
3183687|64613|5|3|18
175879|64613|6|3|16
3345740|64613|7|5|7
97688|64613|8|0|15
1453518|64613|9|1|17
3140641|64613|10|3|19
1663156|64613|11|2|10
45970|64613|12|3|17
2080137|64681|1|0|20
1015752|64681|2|6|16
902681|64681|3|5|21
3010915|64681|4|2|21
1283537|64681|5|1|11
1587451|64681|6|6|15
918108|64681|7|6|14
720281|64681|8|1|5
1939883|64681|9|2|2
1268446|64681|10|1|19
3013677|64681|11|2|16
1783033|64681|12|4|11
1602048|64681|13|0|20
2930|64681|14|2|22
2443279|64681|15|0|11
2494761|64681|16|3|22
276642|64681|17|2|19
426230|64681|18|4|13
2158042|64681|19|0|11
882318|64681|20|4|10
857477|64681|21|6|19
318002|64681|22|1|13
1476904|64681|23|1|10
1236147|64681|24|0|9
2627259|64681|25|3|17
2124751|64681|26|1|21
610150|64681|27|0|8
342902|64681|28|3|19
85542|64681|29|5|20
3027138|64681|30|5|11
136965|64681|31|2|14
1374177|64681|32|1|21
2083098|64681|33|0|13
2633808|64681|34|0|6
974067|64681|35|6|14
576332|64681|36|2|18
1440101|64681|37|5|16
2209500|64681|38|0|21
328468|64681|39|4|21
2179458|64681|40|6|9
705433|64681|41|0|23
2214778|64716|1|2|16
2005250|64716|2|4|9
2216244|64716|3|1|19
1824509|64716|4|4|18
831783|64716|5|5|11
1129782|64716|6|2|10
1012774|64716|7|5|8
1722599|64716|8|1|8
80943|64716|9|4|9
2120626|64716|10|1|8
3352824|64716|11|6|14
1917337|64716|12|5|8
1472289|64716|13|0|23
1519857|64840|1|2|20
443169|64840|2|1|16
2315381|64840|3|1|12
3282151|64840|4|1|16
2775170|64840|5|1|15
1021226|64840|6|2|16
2734268|64840|7|1|19
141365|64840|8|1|17
2597764|64840|9|1|16
3254438|64840|10|1|17
1861852|64840|11|0|14
364288|64840|12|1|14
3076037|64840|13|1|16
348891|64840|14|3|17
1800743|64840|15|1|15
1880616|64840|16|4|20
2992491|64840|17|1|15
2960303|64840|18|1|17
2327378|64840|19|1|16
3220997|64840|20|0|15
468239|64939|1|6|11
2207934|64939|2|4|13
1827623|64939|3|5|21
1187131|64939|4|5|15
1507336|64939|5|5|8
2272070|64939|6|5|17
182600|64939|7|2|15
2562747|64939|8|1|10
966402|64939|9|0|15
1229339|64939|10|2|9
1539760|64939|11|0|11
433059|64939|12|3|12
732499|64939|13|3|21
179775|64939|14|3|18
1040936|64939|15|4|8
3135847|64939|16|4|18
231702|64939|17|2|9
3374477|64939|18|5|8
2526927|64939|19|0|10
645430|64939|20|6|9
558445|64939|21|6|14
3241896|64939|22|3|21
1671830|64939|23|0|8
2897392|64939|24|3|20
2570718|64939|25|4|11
1374183|64939|26|3|10
1604568|64939|27|4|12
868447|64939|28|1|19
2508709|64939|29|0|8
1970665|64939|30|1|17
2597776|64939|31|6|19
375882|64939|32|5|15
2464755|64939|33|6|8
879948|64939|34|4|11
2845898|65038|1|3|22
1301966|65038|2|2|22
1443624|65038|3|1|16
1822872|65038|4|6|0
2138512|65038|5|0|22
1718358|65038|6|0|22
2361110|65038|7|6|23
1246901|65038|8|6|12
682080|65038|9|3|15
3011248|65038|10|4|14
2736305|65038|11|1|16
3324344|65038|12|4|11
1657919|65038|13|0|21
2007404|65038|14|1|14
2487680|65038|15|6|21
1347934|65038|16|1|0
1876594|65038|17|1|21
1207926|65038|18|1|20
2252529|65038|19|1|16
1368388|65038|20|3|20
376953|65038|21|3|21
2641127|65153|1|4|16
1135392|65153|2|4|11
1339037|65153|3|2|9
2561038|65153|4|6|8
